asset,published_at_utc,published_at_local,date_local,history_file,entry_ts_utc,entry_close,max_up_pct_24,max_down_pct_24,close_change_pct_24,range_pct_24,max_up_pct_48,max_down_pct_48,close_change_pct_48,range_pct_48,max_up_pct_168,max_down_pct_168,close_change_pct_168,range_pct_168,max_up_pct_336,max_down_pct_336,close_change_pct_336,range_pct_336,t_hit_up_0p5,t_hit_down_0p5,mdd_before_hit_up_0p5,t_hit_up_1,t_hit_down_1,mdd_before_hit_up_1,t_hit_up_2,t_hit_down_2,mdd_before_hit_up_2,t_hit_up_3,t_hit_down_3,mdd_before_hit_up_3,t_hit_up_5,t_hit_down_5,mdd_before_hit_up_5
ETH-USDT,2025-12-18T18:59:07+00:00,2025-12-18T20:59:07+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T18-59-07Z.json,1766080800,2827.1,6.7783,-1.666,5.0129,8.4443,6.7783,-1.666,5.2446,8.4443,8.8348,-1.666,4.6649,10.5009,8.8348,-1.666,5.7147,10.5009,9,1,-1.666,9,2,-1.666,9,,-1.666,9,,-1.666,13,,-1.666
ETH-USDT,2025-12-18T19:28:36+00:00,2025-12-18T21:28:36+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T19-28-36Z.json,1766084400,2824.85,6.8634,-1.5877,5.4923,8.4511,6.8634,-1.5877,5.3936,8.4511,8.9215,-1.5877,4.7479,10.5092,8.9215,-1.5877,5.783,10.5092,5,1,-1.5877,8,1,-1.5877,8,,-1.5877,8,,-1.5877,12,,-1.5877
ETH-USDT,2025-12-18T20:38:21+00:00,2025-12-18T22:38:21+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T20-38-21Z.json,1766088000,2796.39,7.951,-0.5428,7.1188,8.4938,7.951,-0.5428,6.6861,8.4938,10.0301,-0.5428,5.4188,10.5729,10.0301,-0.5428,6.9615,10.5729,1,1,-0.5428,1,,-0.5428,7,,-0.5428,7,,-0.5428,10,,-0.5428
ETH-USDT,2025-12-18T21:30:36+00:00,2025-12-18T23:30:36+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T21-30-36Z.json,1766091600,2821.33,6.9967,-0.4448,5.7126,7.4415,6.9967,-0.4448,5.7303,7.4415,9.0574,-0.4448,4.5744,9.5023,9.0574,-0.4448,6.0751,9.5023,1,,-0.1974,6,,-0.4448,6,,-0.4448,6,,-0.4448,10,,-0.4448
ETH-USDT,2025-12-18T22:41:40+00:00,2025-12-19T00:41:40+02:00,2025-12-19,data/history/2025-12-19/2025-12-18T22-41-40Z.json,1766095200,2827.93,6.747,-0.6772,5.7813,7.4242,6.747,-0.6772,5.2353,7.4242,8.8029,-0.6772,3.7222,9.4801,8.8029,-0.6772,5.8707,9.4801,5,3,-0.6772,5,,-0.6772,5,,-0.6772,5,,-0.6772,9,,-0.6772
ETH-USDT,2025-12-18T23:34:29+00:00,2025-12-19T01:34:29+02:00,2025-12-19,data/history/2025-12-19/2025-12-18T23-34-29Z.json,1766098800,2828.99,6.707,-0.7144,5.4733,7.4214,6.707,-0.7144,5.199,7.4214,8.7621,-0.7144,2.6593,9.4765,8.7621,-0.7144,6.2132,9.4765,4,1,-0.7144,4,,-0.7144,4,,-0.7144,4,,-0.7144,8,,-0.7144
ETH-USDT,2025-12-19T03:52:43+00:00,2025-12-19T05:52:43+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T03-52-43Z.json,1766113200,2924.95,3.2062,-0.6004,2.0038,3.8066,3.2062,-0.6004,1.5696,3.8066,5.1939,-1.2493,1.5682,6.4432,5.1939,-1.2493,3.3337,6.4432,3,1,-0.6004,4,131,-0.6004,4,,-0.6004,12,,-0.6004,81,,-0.6004
ETH-USDT,2025-12-19T04:59:06+00:00,2025-12-19T06:59:06+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T04-59-06Z.json,1766116800,2922.44,3.2948,-0.4383,2.14,3.7332,3.2948,-0.4383,1.8635,3.7332,5.2843,-1.1644,1.6849,6.4487,5.2843,-1.1644,3.312,6.4487,2,107,-0.4383,3,130,-0.4383,3,,-0.4383,11,,-0.4383,80,,-0.4383
ETH-USDT,2025-12-19T05:45:10+00:00,2025-12-19T07:45:10+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T05-45-10Z.json,1766120400,2920.46,3.3649,-0.1719,2.2075,3.5368,3.3649,-0.1719,1.8514,3.5368,5.3557,-1.0974,1.8185,6.4531,5.3557,-1.0974,3.1084,6.4531,1,129,-0.1719,1,129,-0.1719,2,,-0.1719,10,,-0.1719,79,,-0.1719
ETH-USDT,2025-12-19T06:59:13+00:00,2025-12-19T08:59:13+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T06-59-13Z.json,1766124000,2944.57,2.5185,-0.2228,1.2185,2.7413,2.5185,-0.2228,1.0691,2.7413,4.493,-1.9072,1.0901,6.4003,4.493,-1.9072,2.9016,6.4003,1,104,0.0,1,105,0.0,9,,-0.2228,66,,-0.2228,,,
ETH-USDT,2025-12-19T07:39:40+00:00,2025-12-19T09:39:40+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T07-39-40Z.json,1766127600,2953.79,2.1985,-0.5342,1.0014,2.7328,2.1985,-0.5342,0.7959,2.7328,4.1669,-2.2134,0.7776,6.3803,4.1669,-2.2134,2.3103,6.3803,7,1,-0.5342,7,104,-0.5342,8,127,-0.5342,65,,-0.5342,,,
ETH-USDT,2025-12-19T08:57:27+00:00,2025-12-19T10:57:27+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T08-57-27Z.json,1766131200,2951.86,2.2654,-0.4692,1.1261,2.7345,2.2654,-0.4692,1.3222,2.7345,4.235,-2.1495,0.3716,6.3844,4.235,-2.1495,2.5736,6.3844,3,101,-0.1897,6,103,-0.3289,7,126,-0.3289,64,,-0.4692,,,
ETH-USDT,2025-12-19T09:47:02+00:00,2025-12-19T11:47:02+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T09-47-02Z.json,1766134800,2951.83,2.2664,-0.4682,1.1525,2.7346,2.2664,-0.4682,1.6261,2.7346,4.236,-2.1485,0.6355,6.3845,4.236,-2.1485,2.9246,6.3845,2,100,-0.0955,5,102,-0.3279,6,125,-0.3279,63,,-0.4682,,,
ETH-USDT,2025-12-19T10:48:38+00:00,2025-12-19T12:48:38+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T10-48-38Z.json,1766138400,2954.27,2.1819,-0.5504,0.7345,2.7323,2.1819,-0.5504,1.5334,2.7323,4.1499,-2.2293,0.5846,6.3792,4.1499,-2.2293,3.4482,6.3792,4,8,-0.4103,4,101,-0.4103,5,124,-0.4103,62,,-0.5504,,,
ETH-USDT,2025-12-19T11:32:56+00:00,2025-12-19T13:32:56+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T11-32-56Z.json,1766142000,2966.74,1.7524,-0.9684,0.7173,2.7208,1.7524,-0.9684,1.0571,2.7208,3.7122,-2.6403,-0.0556,6.3524,3.7122,-2.6403,2.828,6.3524,3,1,-0.8289,4,98,-0.8289,61,100,-0.9684,61,,-0.9684,,,
ETH-USDT,2025-12-19T13:46:35+00:00,2025-12-19T15:46:35+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T13-46-35Z.json,1766149200,2962.37,1.9025,-0.8223,0.3409,2.7248,1.9025,-0.8223,-0.2005,2.7248,3.8651,-2.4966,0.3582,6.3618,3.8651,-2.4966,2.8808,6.3618,1,1,-0.6826,1,96,-0.6826,59,121,-0.8223,59,,-0.8223,,,
ETH-USDT,2025-12-19T14:45:45+00:00,2025-12-19T16:45:45+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T14-45-45Z.json,1766152800,2984.05,1.1622,-1.5429,-0.251,2.705,1.1622,-1.5429,-0.7034,2.705,3.1105,-3.205,-0.1605,6.3156,3.1105,-3.205,1.3803,6.3156,1,1,-0.9993,1,4,-0.9993,58,97,-1.5429,70,120,-1.5429,,,
ETH-USDT,2025-12-19T15:43:33+00:00,2025-12-19T17:43:33+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T15-43-33Z.json,1766156400,2968.77,1.2978,-1.0361,0.227,2.334,1.3406,-1.0361,-0.002,2.3767,3.6412,-2.7068,-1.565,6.3481,4.2506,-2.7068,3.6584,6.9574,1,3,-0.2449,1,3,-0.2449,57,96,-1.0361,57,,-1.0361,,,
ETH-USDT,2025-12-19T16:54:30+00:00,2025-12-19T18:54:30+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T16-54-30Z.json,1766160000,2972.24,1.04,-1.1517,0.1154,2.1916,1.2223,-1.1517,0.141,2.374,3.5202,-2.8204,-1.726,6.3407,5.869,-2.8204,5.6604,8.6894,1,1,-0.5343,4,2,-1.1517,56,95,-1.1517,68,,-1.1517,336,,-2.8204
ETH-USDT,2025-12-19T17:33:35+00:00,2025-12-19T19:33:35+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T17-33-35Z.json,1766163600,2956.36,1.5827,-0.6207,0.7915,2.2034,1.766,-0.6207,0.8947,2.3867,4.0763,-2.2984,-0.9102,6.3747,6.5513,-2.2984,5.9682,8.8497,1,1,-0.6207,2,93,-0.6207,55,117,-0.6207,55,,-0.6207,335,,-2.2984
ETH-USDT,2025-12-19T18:56:37+00:00,2025-12-19T20:56:37+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T18-56-37Z.json,1766167200,2968.82,1.1564,-0.0832,0.2206,1.2395,1.3389,-0.7343,0.5123,2.0732,3.6395,-2.7085,-1.5259,6.348,6.1041,-2.7085,5.167,8.8126,1,43,-0.0832,2,91,-0.0832,54,93,-0.7343,54,,-0.7343,334,,-2.7085
ETH-USDT,2025-12-19T19:29:29+00:00,2025-12-19T21:29:29+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T19-29-29Z.json,1766170800,2980.0,0.7768,-0.3903,-0.0936,1.1671,0.9587,-1.1067,0.3513,2.0654,3.2507,-3.0735,-1.8748,6.3242,5.706,-3.0735,4.6903,8.7795,1,30,-0.0896,52,42,-1.1067,53,92,-1.1067,65,115,-1.1067,333,,-3.0735
ETH-USDT,2025-12-19T20:41:27+00:00,2025-12-19T22:41:27+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T20-41-27Z.json,1766174400,2995.46,0.01,-0.9044,-0.4039,0.9144,0.4377,-1.6171,-0.1145,2.0548,2.7178,-3.5737,-2.2474,6.2915,5.1605,-3.5737,4.0521,8.7342,51,1,-1.6171,52,29,-1.6171,52,89,-1.6171,331,114,-3.5737,332,,-3.5737
ETH-USDT,2025-12-19T21:33:41+00:00,2025-12-19T23:33:41+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T21-33-41Z.json,1766178000,2982.5,0.3779,-0.4738,0.0168,0.8516,0.8741,-1.1896,0.1361,2.0637,3.1641,-3.1547,-1.6617,6.3189,5.6174,-3.1547,4.5824,8.7722,35,28,-0.7018,50,40,-1.1896,51,90,-1.1896,63,113,-1.1896,331,,-3.1547
ETH-USDT,2025-12-19T22:41:12+00:00,2025-12-20T00:41:12+02:00,2025-12-20,data/history/2025-12-20/2025-12-19T22-41-12Z.json,1766181600,2991.42,0.0786,-0.7705,-0.5161,0.8491,0.5733,-1.4842,-0.0221,2.0576,2.8565,-3.4435,-2.1782,6.3,5.3025,-3.4435,4.8024,8.746,36,2,-0.9979,50,39,-1.4842,50,87,-1.4842,329,112,-3.4435,330,,-3.4435
ETH-USDT,2025-12-19T23:33:48+00:00,2025-12-20T01:33:48+02:00,2025-12-20,data/history/2025-12-20/2025-12-19T23-33-48Z.json,1766185200,2983.83,0.3331,-0.5181,-0.2601,0.8513,0.9568,-1.2336,0.3335,2.1905,3.1181,-3.1979,-1.8496,6.316,5.5704,-3.1979,4.7164,8.7683,33,16,-0.746,49,38,-1.2336,49,88,-1.2336,61,111,-1.2336,329,,-3.1979
ETH-USDT,2025-12-20T03:12:24+00:00,2025-12-20T05:12:24+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T03-12-24Z.json,1766199600,2983.56,0.3422,-0.737,-0.4257,1.0792,2.5875,-1.2247,1.0397,3.8122,3.1275,-3.1891,-1.6896,6.3166,5.5799,-3.1891,4.6532,8.7691,29,12,-0.737,45,34,-1.2247,45,84,-1.2247,57,107,-1.2247,325,,-3.1891
ETH-USDT,2025-12-20T03:42:54+00:00,2025-12-20T05:42:54+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T03-42-54Z.json,1766199600,2992.1,0.0558,-1.0204,-0.7099,1.0762,2.2947,-1.5066,0.7513,3.8013,2.8331,-3.4655,-1.9702,6.2986,5.2786,-3.4655,4.3545,8.744,31,4,-1.0204,45,23,-1.5066,45,82,-1.5066,324,107,-3.4655,325,,-3.4655
ETH-USDT,2025-12-20T04:48:24+00:00,2025-12-20T06:48:24+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T04-48-24Z.json,1766203200,2984.98,0.2945,-0.7843,-0.2707,1.0787,2.5387,-1.2717,1.8533,3.8104,3.0784,-3.2352,-1.73,6.3136,5.5297,-3.2352,4.4684,8.7649,29,9,-0.7843,44,33,-1.2717,44,83,-1.2717,56,106,-1.2717,324,,-3.2352
ETH-USDT,2025-12-20T05:41:10+00:00,2025-12-20T07:41:10+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T05-41-10Z.json,1766206800,2984.93,0.2962,-0.7826,-0.3484,1.0788,2.5404,-1.27,1.797,3.8105,3.0801,-3.2336,-1.8322,6.3137,5.5315,-3.2336,4.254,8.765,28,8,-0.7826,43,32,-1.27,43,82,-1.27,55,105,-1.27,323,,-3.2336
ETH-USDT,2025-12-20T06:56:10+00:00,2025-12-20T08:56:10+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T06-56-10Z.json,1766210400,2980.45,0.4469,-0.6335,-0.1476,1.0804,2.6946,-1.1216,1.4837,3.8162,3.2351,-3.0881,-1.6917,6.3232,5.6901,-3.0881,4.1823,8.7782,26,19,-0.6335,41,31,-1.1216,42,81,-1.1216,54,104,-1.1216,322,,-3.0881
ETH-USDT,2025-12-20T07:32:19+00:00,2025-12-20T09:32:19+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T07-32-19Z.json,1766214000,2983.37,0.3486,-0.7307,-0.2035,1.0793,2.594,-1.2184,1.5352,3.8125,3.134,-3.183,-1.5905,6.317,5.5866,-3.183,3.306,8.7696,25,8,-0.7307,41,30,-1.2184,41,80,-1.2184,53,103,-1.2184,321,,-3.183
ETH-USDT,2025-12-20T08:48:53+00:00,2025-12-20T10:48:53+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T08-48-53Z.json,1766217600,2985.1,0.4814,-0.7882,0.194,1.2696,2.5346,-1.2757,1.4281,3.8103,3.0743,-3.2391,-1.6633,6.3134,5.5254,-3.2391,3.8803,8.7645,25,5,-0.7882,40,29,-1.2757,40,79,-1.2757,52,102,-1.2757,320,,-3.2391
ETH-USDT,2025-12-20T09:34:18+00:00,2025-12-20T11:34:18+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T09-34-18Z.json,1766221200,2985.85,0.5476,-0.8132,0.4682,1.3608,2.5088,-1.3005,1.6997,3.8093,3.0484,-3.2634,-1.7576,6.3118,5.4989,-3.2634,3.8096,8.7623,24,4,-0.8132,39,28,-1.3005,39,77,-1.3005,51,101,-1.3005,319,,-3.2634
ETH-USDT,2025-12-20T10:40:39+00:00,2025-12-20T12:40:39+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T10-40-39Z.json,1766224800,2975.97,1.0954,-0.4839,0.793,1.5793,2.8492,-0.9728,2.1721,3.8219,3.3905,-2.9422,-1.5175,6.3327,5.8492,-2.9422,4.1744,8.7914,2,27,0.0,24,68,-0.4839,38,77,-0.9728,50,,-0.9728,318,,-2.9422
ETH-USDT,2025-12-20T11:28:30+00:00,2025-12-20T13:28:30+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T11-28-30Z.json,1766228400,2988.02,0.6877,-0.8852,0.3373,1.5729,2.4344,-1.3721,1.9103,3.8065,2.9735,-3.3336,-2.0331,6.3072,5.4223,-3.3336,3.593,8.756,23,2,-0.8852,37,26,-1.3721,37,75,-1.3721,316,99,-3.3336,317,,-3.3336
ETH-USDT,2025-12-20T13:20:24+00:00,2025-12-20T15:20:24+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T13-20-24Z.json,1766235600,2972.47,1.2145,-0.8299,-0.5396,2.0444,3.5122,-0.8562,2.6523,4.3684,3.5122,-2.828,-1.3985,6.3402,5.9738,-2.828,4.4677,8.8018,19,24,-0.3667,20,72,-0.3667,35,74,-0.8562,47,,-0.8562,315,,-2.828
ETH-USDT,2025-12-20T14:37:15+00:00,2025-12-20T16:37:15+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T14-37-15Z.json,1766239200,2976.56,1.0754,-0.9924,-0.4535,2.0678,3.37,-0.9924,2.8775,4.3624,3.37,-2.9615,-1.6559,6.3315,5.8282,-2.9615,4.4615,8.7897,18,12,-0.5036,20,64,-0.5036,34,73,-0.9924,46,,-0.9924,314,,-2.9615
ETH-USDT,2025-12-20T15:34:19+00:00,2025-12-20T17:34:19+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T15-34-19Z.json,1766242800,2975.51,1.1111,-0.9575,-0.2285,2.0686,3.4065,-0.9575,1.9603,4.364,3.4065,-2.9272,-1.594,6.3337,5.8655,-2.9272,4.3502,8.7928,17,22,-0.4685,19,70,-0.4685,33,72,-0.9575,45,,-0.9575,313,,-2.9272
ETH-USDT,2025-12-20T16:44:50+00:00,2025-12-20T18:44:50+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T16-44-50Z.json,1766246400,2975.67,1.1056,-0.9628,0.0255,2.0684,3.4009,-0.9628,2.2889,4.3637,3.4009,-2.9324,-1.7727,6.3334,5.8599,-2.9324,4.4837,8.7923,16,21,-0.4738,18,69,-0.4738,32,71,-0.9628,44,,-0.9628,312,,-2.9324
ETH-USDT,2025-12-20T17:33:55+00:00,2025-12-20T19:33:55+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T17-33-55Z.json,1766250000,2979.76,0.9669,-1.0987,0.1024,2.0656,3.259,-1.0987,1.8679,4.3577,3.259,-3.0657,-1.8001,6.3247,5.7146,-3.0657,4.3295,8.7802,15,8,-0.6105,30,20,-1.0987,31,70,-1.0987,43,93,-1.0987,311,,-3.0657
ETH-USDT,2025-12-20T18:50:18+00:00,2025-12-20T20:50:18+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T18-50-18Z.json,1766253600,2975.37,1.1158,-0.9528,0.2911,2.0687,3.4113,-0.9528,1.3074,4.3642,3.4113,-2.9227,-1.6139,6.334,5.8705,-2.9227,4.6303,8.7932,14,19,-0.4638,16,67,-0.4638,30,69,-0.9528,42,,-0.9528,310,,-2.9227
ETH-USDT,2025-12-20T19:27:31+00:00,2025-12-20T21:27:31+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T19-27-31Z.json,1766257200,2977.21,1.0533,-1.014,0.4454,2.0674,3.3474,-1.014,0.435,4.3615,3.3474,-2.9827,-1.667,6.3301,5.8051,-2.9827,4.5395,8.7878,13,7,-0.5253,15,19,-0.5253,29,68,-1.014,41,,-1.014,309,,-2.9827
ETH-USDT,2025-12-20T20:37:19+00:00,2025-12-20T22:37:19+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T20-37-19Z.json,1766260800,2983.36,0.845,-1.2181,0.2906,2.0631,3.1344,-1.2181,-0.0781,4.3525,3.1344,-3.1827,-1.7343,6.317,5.587,-3.1827,4.318,8.7696,12,5,-0.7304,28,17,-1.2181,28,67,-1.2181,40,90,-1.2181,308,,-3.1827
ETH-USDT,2025-12-20T21:31:42+00:00,2025-12-20T23:31:42+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T21-31-42Z.json,1766264400,2983.0,0.8572,-1.2062,0.1193,2.0634,3.1468,-1.2062,0.294,4.353,3.1468,-3.171,-1.7385,6.3178,5.5997,-3.171,4.6038,8.7707,11,4,-0.7184,27,16,-1.2062,27,66,-1.2062,39,89,-1.2062,307,,-3.171
ETH-USDT,2025-12-20T22:37:52+00:00,2025-12-21T00:37:52+02:00,2025-12-21,data/history/2025-12-21/2025-12-20T22-37-52Z.json,1766268000,2975.98,1.0951,-0.9731,0.4966,2.0682,3.3901,-0.9731,0.7164,4.3633,3.3901,-2.9426,-1.2624,6.3327,5.8488,-2.9426,4.8992,8.7914,10,15,-0.4842,12,56,-0.4842,26,65,-0.9731,38,,-0.9731,306,,-2.9426
ETH-USDT,2025-12-20T23:32:16+00:00,2025-12-21T01:32:16+02:00,2025-12-21,data/history/2025-12-21/2025-12-20T23-32-16Z.json,1766271600,2976.07,1.2201,-0.9761,0.5951,2.1962,3.387,-0.9761,1.042,4.3631,3.387,-2.9455,-1.1727,6.3325,5.8456,-2.9455,5.059,8.7911,9,14,-0.4872,11,55,-0.4872,25,64,-0.9761,37,,-0.9761,305,,-2.9455
ETH-USDT,2025-12-21T03:36:37+00:00,2025-12-21T05:36:37+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T03-36-37Z.json,1766286000,2970.86,3.0261,-0.8025,1.4716,3.8285,3.5683,-0.8025,0.2026,4.3708,3.5683,-2.7753,-0.9183,6.3436,6.6011,-2.7753,5.9461,9.3764,5,10,0.0,6,58,0.0,21,60,-0.8025,21,,-0.8025,301,,-2.7753
ETH-USDT,2025-12-21T03:41:26+00:00,2025-12-21T05:41:26+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T03-41-26Z.json,1766286000,2972.02,2.9858,-0.8412,1.432,3.827,3.5279,-0.8412,0.1635,4.3691,3.5279,-2.8132,-0.9569,6.3411,6.5595,-2.8132,5.9047,9.3727,5,10,-0.0071,6,58,-0.0071,21,60,-0.8412,33,,-0.8412,301,,-2.8132
ETH-USDT,2025-12-21T03:51:20+00:00,2025-12-21T05:51:20+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T03-51-20Z.json,1766286000,2973.05,2.9502,-0.8755,1.3969,3.8257,3.492,-0.8755,0.1288,4.3676,3.492,-2.8469,-0.9912,6.3389,6.5226,-2.8469,5.868,9.3695,5,10,-0.0417,7,58,-0.0417,21,60,-0.8755,33,,-0.8755,301,,-2.8469
ETH-USDT,2025-12-21T03:56:07+00:00,2025-12-21T05:56:07+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T03-56-07Z.json,1766286000,2972.71,2.9619,-0.8642,1.4085,3.8261,3.5039,-0.8642,0.1403,4.3681,3.5039,-2.8358,-0.9799,6.3397,6.5348,-2.8358,5.8802,9.3706,5,10,-0.0303,7,58,-0.0303,21,60,-0.8642,33,,-0.8642,301,,-2.8358
ETH-USDT,2025-12-21T04:12:57+00:00,2025-12-21T06:12:57+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T04-12-57Z.json,1766289600,2976.9,2.817,-1.0037,2.1297,3.8208,3.3582,-1.0037,0.2345,4.3619,3.3582,-2.9726,-1.0407,6.3307,6.3848,-2.9726,5.8917,9.3574,4,9,-0.13,6,10,-0.13,20,59,-1.0037,32,,-1.0037,300,,-2.9726
ETH-USDT,2025-12-21T04:55:46+00:00,2025-12-21T06:55:46+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T04-55-46Z.json,1766289600,2975.38,2.8695,-0.9532,2.1819,3.8227,3.411,-0.9532,0.2857,4.3641,3.411,-2.923,-0.9901,6.334,6.4392,-2.923,5.9458,9.3622,4,9,-0.079,6,57,-0.079,20,59,-0.9532,32,,-0.9532,300,,-2.923
ETH-USDT,2025-12-21T04:58:44+00:00,2025-12-21T06:58:44+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T04-58-44Z.json,1766289600,2975.26,2.8737,-0.9492,2.186,3.8229,3.4152,-0.9492,0.2897,4.3643,3.4152,-2.9191,-0.9861,6.3342,6.4435,-2.9191,5.9501,9.3625,4,9,-0.075,6,57,-0.075,20,59,-0.9492,32,,-0.9492,300,,-2.9191
ETH-USDT,2025-12-21T05:43:36+00:00,2025-12-21T07:43:36+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T05-43-36Z.json,1766293200,2974.53,2.8989,-0.9249,2.1529,3.8238,3.4405,-0.9249,0.314,4.3654,3.4405,-2.8952,-1.3229,6.3358,6.4696,-2.8952,5.8977,9.3648,3,8,-0.0504,5,56,-0.0504,19,58,-0.9249,31,,-0.9249,299,,-2.8952
ETH-USDT,2025-12-21T06:56:51+00:00,2025-12-21T08:56:51+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T06-56-51Z.json,1766296800,2976.05,2.8464,-0.9755,1.6337,3.8218,3.3877,-1.0084,-0.5423,4.3961,3.3877,-2.9448,-1.1761,6.3326,6.4152,-2.9448,5.7079,9.3601,2,7,-0.0161,4,48,-0.0161,18,57,-0.9755,30,,-0.9755,298,,-2.9448
ETH-USDT,2025-12-21T07:34:19+00:00,2025-12-21T09:34:19+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T07-34-19Z.json,1766300400,2977.3,2.8032,-1.017,1.7422,3.8202,3.3443,-1.0499,-0.4356,4.3942,3.3443,-2.9856,-1.2911,6.3299,6.3705,-2.9856,5.4976,9.3561,1,6,0.0,3,7,0.0,17,56,-1.017,29,,-1.017,297,,-2.9856
ETH-USDT,2025-12-21T08:49:19+00:00,2025-12-21T10:49:19+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T08-49-19Z.json,1766304000,2990.89,2.3361,-1.4668,1.2317,3.8029,2.8747,-1.4996,-0.9863,4.3743,2.8747,-3.4264,-1.7025,6.3011,5.8872,-3.4264,4.9089,9.3136,2,5,-0.2009,16,5,-1.4668,16,53,-1.4668,295,78,-3.4264,296,,-3.4264
ETH-USDT,2025-12-21T09:36:05+00:00,2025-12-21T11:36:05+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T09-36-05Z.json,1766307600,2999.83,2.0311,-1.7604,1.2257,3.7915,2.5681,-1.7931,-1.2071,4.3612,2.5681,-3.7142,-1.9058,6.2824,5.5716,-3.7142,4.5839,9.2859,15,3,-1.7604,15,4,-1.7604,15,52,-1.7604,294,54,-3.7142,296,,-3.7142
ETH-USDT,2025-12-21T10:42:24+00:00,2025-12-21T12:42:24+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T10-42-24Z.json,1766311200,2999.57,2.04,-1.7519,1.3682,3.7919,2.577,-1.7846,-0.9898,4.3616,2.577,-3.7059,-1.9439,6.2829,5.5808,-3.7059,4.8607,9.2867,14,2,-1.7519,14,3,-1.7519,14,51,-1.7519,293,53,-3.7059,295,,-3.7059
ETH-USDT,2025-12-21T11:30:24+00:00,2025-12-21T13:30:24+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T11-30-24Z.json,1766314800,2998.1,2.09,-1.7037,1.5677,3.7937,2.6273,-1.7364,-0.9449,4.3638,2.6273,-3.6587,-1.7801,6.286,5.6326,-3.6587,4.7393,9.2912,13,1,-1.7037,13,2,-1.7037,13,50,-1.7037,292,52,-3.6587,294,,-3.6587
ETH-USDT,2025-12-21T12:47:14+00:00,2025-12-21T14:47:14+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T12-47-14Z.json,1766318400,2987.36,2.9963,-1.3504,2.369,4.3466,2.9963,-1.3832,-1.0638,4.3795,2.9963,-3.3123,-1.6115,6.3086,6.0123,-3.3123,5.0078,9.3246,11,1,-1.3504,12,1,-1.3504,12,50,-1.3504,291,74,-3.3123,292,,-3.3123
