asset,published_at_utc,published_at_local,date_local,history_file,entry_ts_utc,entry_close,n_candles_snapshot,ret_6h_pct,ret_12h_pct,ret_24h_pct,ret_48h_pct,range_24h_pct,range_48h_pct,atr14_pct,dist_from_24h_high_pct,dist_from_24h_low_pct,dist_from_48h_high_pct,dist_from_48h_low_pct,close_vs_sma_24_pct,close_vs_sma_48_pct,is_up_24h,is_up_48h
ETH-USDT,2025-12-18T03:27:57+00:00,2025-12-18T05:27:57+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T03-27-57Z.json,1766026800,2828.53,96,0.3064,-2.627,-4.0431,-3.6906,8.4751,8.4751,1.1311,-7.1479,1.3272,-7.1479,1.3272,-1.9052,-2.9025,0,0
ETH-USDT,2025-12-18T03:30:28+00:00,2025-12-18T05:30:28+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T03-30-28Z.json,1766026800,2829.65,96,0.3461,-2.5884,-4.0051,-3.6525,8.4717,8.4717,1.1398,-7.1055,1.3662,-7.1055,1.3662,-1.8679,-2.8648,0,0
ETH-USDT,2025-12-18T03:36:44+00:00,2025-12-18T05:36:44+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T03-36-44Z.json,1766026800,2823.65,96,0.1333,-2.795,-4.2087,-3.8568,8.4897,8.4897,1.1459,-7.3331,1.1567,-7.3331,1.1567,-2.0675,-3.0666,0,0
ETH-USDT,2025-12-18T04:58:35+00:00,2025-12-18T06:58:35+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T04-58-35Z.json,1766030400,2838.37,96,0.1153,-0.9067,-3.2036,-2.7419,8.4457,8.4457,1.0844,-6.7764,1.6693,-6.7764,1.6693,-1.4352,-2.5114,0,0
ETH-USDT,2025-12-18T05:48:14+00:00,2025-12-18T07:48:14+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T05-48-14Z.json,1766034000,2827.01,96,-0.2269,-0.715,-3.5367,-3.281,8.4796,8.4796,1.0503,-7.2055,1.2741,-7.2055,1.2741,-1.6819,-2.8347,0,0
ETH-USDT,2025-12-18T07:01:00+00:00,2025-12-18T09:01:00+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T07-01-00Z.json,1766041200,2835.23,96,0.2762,0.5208,-3.8302,-3.0452,8.455,8.455,0.9351,-6.8947,1.5604,-6.8947,1.5604,-1.0811,-2.409,0,0
ETH-USDT,2025-12-18T07:40:36+00:00,2025-12-18T09:40:36+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T07-40-36Z.json,1766041200,2834.88,96,0.2638,0.5084,-3.8421,-3.0572,8.4561,8.4561,0.9512,-6.9079,1.5482,-6.9079,1.5482,-1.0928,-2.4208,0,0
ETH-USDT,2025-12-18T08:58:28+00:00,2025-12-18T10:58:28+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T08-58-28Z.json,1766044800,2841.62,96,0.1568,0.65,-2.8811,-3.0624,8.436,8.436,0.9324,-6.6543,1.7817,-6.6543,1.7817,-0.7383,-2.1269,0,0
ETH-USDT,2025-12-18T09:52:14+00:00,2025-12-18T11:52:14+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T09-52-14Z.json,1766048400,2855.03,96,0.8093,1.2461,-2.3374,-2.4525,8.3964,8.3964,0.9175,-6.1534,2.2431,-6.1534,2.2431,-0.1707,-1.6144,0,0
ETH-USDT,2025-12-18T10:49:51+00:00,2025-12-18T12:49:51+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T10-49-51Z.json,1766052000,2858.39,96,0.7139,0.8215,-2.129,-3.0295,8.3865,8.3865,0.8897,-6.0286,2.358,-6.0286,2.358,0.0407,-1.4338,0,0
ETH-USDT,2025-12-18T11:33:07+00:00,2025-12-18T13:33:07+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T11-33-07Z.json,1766055600,2856.25,96,1.0883,0.805,-2.4601,-3.4333,8.3928,8.3928,0.8496,-6.108,2.2848,-6.108,2.2848,0.0693,-1.4366,0,0
ETH-USDT,2025-12-18T13:50:44+00:00,2025-12-18T15:50:44+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T13-50-44Z.json,1766062800,2963.25,96,4.4696,4.804,0.6385,1.8135,8.0898,8.0898,0.9972,-2.2766,5.8132,-2.2766,5.8132,3.8665,2.2739,1,1
ETH-USDT,2025-12-18T14:50:42+00:00,2025-12-18T16:50:42+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T14-50-42Z.json,1766066400,2938.42,96,3.4029,3.5687,-1.9163,-0.1047,8.1581,8.1581,1.1167,-3.1408,5.0173,-3.1408,5.0173,3.0819,1.4188,0,0
ETH-USDT,2025-12-18T15:44:18+00:00,2025-12-18T17:44:18+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T15-44-18Z.json,1766070000,2981.82,96,4.5251,5.2862,2.6501,0.6162,6.924,8.0394,1.1756,-0.5242,6.3998,-1.6396,6.3998,4.4686,2.8944,1,1
ETH-USDT,2025-12-18T16:59:19+00:00,2025-12-18T18:59:19+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T16-59-19Z.json,1766073600,2944.19,96,2.9592,3.737,2.7877,0.1957,7.0125,8.1421,1.1985,-1.809,5.2035,-2.9387,5.2035,3.0552,1.6038,1,1
ETH-USDT,2025-12-18T17:49:04+00:00,2025-12-18T19:49:04+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T17-49-04Z.json,1766077200,2843.69,96,-0.5487,0.6438,-0.1292,-2.589,7.2603,8.4299,1.5217,-5.4071,1.8532,-6.5767,1.8532,-0.4571,-1.811,0,0
ETH-USDT,2025-12-18T18:59:07+00:00,2025-12-18T20:59:07+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T18-59-07Z.json,1766080800,2827.1,96,-1.5442,-0.1469,0.4812,-4.2378,7.3029,8.4794,1.5452,-6.0256,1.2773,-7.2021,1.2773,-1.0601,-2.2972,1,0
ETH-USDT,2025-12-18T19:28:36+00:00,2025-12-18T21:28:36+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T19-28-36Z.json,1766084400,2824.85,96,-4.6847,-0.4097,0.1528,-4.1114,7.0878,8.4861,1.4991,-6.1101,0.9778,-7.2875,1.1986,-1.1465,-2.2905,1,0
ETH-USDT,2025-12-18T20:38:21+00:00,2025-12-18T22:38:21+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T20-38-21Z.json,1766088000,2796.39,96,-5.2193,-1.5952,-0.9521,-5.137,7.941,9.1303,1.5702,-7.19,0.751,-8.3794,0.751,-2.0429,-3.1393,0,0
ETH-USDT,2025-12-18T21:30:36+00:00,2025-12-18T23:30:36+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T21-30-36Z.json,1766091600,2821.33,96,-4.85,-1.1007,0.0511,-4.4077,7.8708,9.0496,1.5587,-6.2424,1.6283,-7.4213,1.6283,-1.1486,-2.1725,1,0
ETH-USDT,2025-12-18T22:41:40+00:00,2025-12-19T00:41:40+02:00,2025-12-19,data/history/2025-12-19/2025-12-18T22-41-40Z.json,1766095200,2827.93,96,-3.9452,-1.1065,-0.2529,-4.2736,7.8524,9.0285,1.5165,-5.9945,1.8579,-7.1706,1.8579,-0.9187,-1.8599,0,0
ETH-USDT,2025-12-18T23:34:29+00:00,2025-12-19T01:34:29+02:00,2025-12-19,data/history/2025-12-19/2025-12-18T23-34-29Z.json,1766098800,2828.99,96,-0.5823,-1.0628,-0.1571,-4.4989,7.8494,9.0251,1.4295,-5.9548,1.8947,-7.1305,1.8947,-0.8774,-1.7295,0,0
ETH-USDT,2025-12-19T03:52:43+00:00,2025-12-19T05:52:43+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T03-52-43Z.json,1766113200,2924.95,96,3.3756,-1.3554,3.2781,-0.7721,7.5919,8.729,1.443,-2.4787,5.1132,-3.6158,5.1132,2.3661,1.8977,1,0
ETH-USDT,2025-12-19T04:59:06+00:00,2025-12-19T06:59:06+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T04-59-06Z.json,1766116800,2922.44,96,3.2858,-0.735,2.9706,-0.3366,7.5984,8.7365,1.4054,-2.5667,5.0318,-3.7048,5.0318,2.1764,1.8293,1,0
ETH-USDT,2025-12-19T05:45:10+00:00,2025-12-19T07:45:10+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T05-45-10Z.json,1766120400,2920.46,96,3.2501,2.6322,3.3608,-0.348,7.6036,8.7425,1.3561,-2.6362,4.9674,-3.7751,4.9674,1.9672,1.7684,1,0
ETH-USDT,2025-12-19T06:59:13+00:00,2025-12-19T08:59:13+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T06-59-13Z.json,1766124000,2944.57,96,4.0106,4.1168,4.0021,0.2731,7.5413,8.6709,1.3328,-1.7958,5.7455,-2.9254,5.7455,2.6364,2.6009,1,1
ETH-USDT,2025-12-19T07:39:40+00:00,2025-12-19T09:39:40+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T07-39-40Z.json,1766127600,2953.79,96,4.7031,6.1731,4.1361,0.1913,7.5178,8.6438,1.3276,-1.4781,6.0397,-2.6041,6.0397,2.7772,2.9152,1,1
ETH-USDT,2025-12-19T08:57:27+00:00,2025-12-19T10:57:27+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T08-57-27Z.json,1766131200,2951.86,96,4.0927,6.1576,3.8758,0.8866,7.5227,8.6495,1.2982,-1.5444,5.9783,-2.6712,5.9783,2.5492,2.83,1,1
ETH-USDT,2025-12-19T09:47:02+00:00,2025-12-19T11:47:02+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T09-47-02Z.json,1766134800,2951.83,96,1.4713,4.3256,3.4739,0.9739,7.5228,8.6495,1.2405,-1.5455,5.9773,-2.6722,5.9773,2.4025,2.8084,1,1
ETH-USDT,2025-12-19T10:48:38+00:00,2025-12-19T12:48:38+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T10-48-38Z.json,1766138400,2954.27,96,1.1151,4.4107,3.3117,1.1539,7.5166,8.6424,1.1889,-1.4616,6.055,-2.5874,6.055,2.3417,2.8655,1,1
ETH-USDT,2025-12-19T11:32:56+00:00,2025-12-19T13:32:56+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T11-32-56Z.json,1766142000,2966.74,96,1.5065,4.8863,3.7547,1.3131,7.485,8.6061,1.1429,-1.0351,6.4498,-2.1562,6.4498,2.6146,3.2709,1,1
ETH-USDT,2025-12-19T13:46:35+00:00,2025-12-19T15:46:35+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T13-46-35Z.json,1766149200,2962.37,96,0.3557,5.0072,-0.0445,0.6086,7.496,8.6188,1.0758,-1.1842,6.3118,-2.3069,6.3118,2.344,3.0841,0,1
ETH-USDT,2025-12-19T14:45:45+00:00,2025-12-19T16:45:45+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T14-45-45Z.json,1766152800,2984.05,96,1.1196,5.2278,1.1412,-0.3932,7.4416,8.5562,1.116,-0.4491,6.9925,-1.5636,6.9925,3.0443,3.848,1,0
ETH-USDT,2025-12-19T15:43:33+00:00,2025-12-19T17:43:33+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T15-43-33Z.json,1766156400,2968.77,96,0.4493,2.0536,0.1224,2.2008,8.1967,8.1967,1.1967,-1.6829,6.5138,-1.6829,6.5138,2.5214,3.2735,1,1
ETH-USDT,2025-12-19T16:54:30+00:00,2025-12-19T18:54:30+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T16-54-30Z.json,1766160000,2972.24,96,0.6086,1.7302,0.9565,3.767,8.1871,8.1871,1.2198,-1.5641,6.623,-1.5641,6.623,2.606,3.3166,1,1
ETH-USDT,2025-12-19T17:33:35+00:00,2025-12-19T19:33:35+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T17-33-35Z.json,1766163600,2956.36,96,-0.2833,1.1513,3.8938,3.8277,8.2311,8.2311,1.2343,-2.1097,6.1214,-2.1097,6.1214,1.9031,2.6875,1,1
ETH-USDT,2025-12-19T18:56:37+00:00,2025-12-19T20:56:37+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T18-56-37Z.json,1766167200,2968.82,96,0.4422,0.6984,4.9743,5.5183,8.1965,8.1965,1.2815,-1.6811,6.5154,-1.6811,6.5154,2.1503,3.0168,1,1
ETH-USDT,2025-12-19T19:29:29+00:00,2025-12-19T21:29:29+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T19-29-29Z.json,1766170800,2980.0,96,0.6233,0.953,7.1153,5.6535,8.0111,8.1658,1.2443,-1.2997,6.7114,-1.2997,6.8661,2.2489,3.2878,1,1
ETH-USDT,2025-12-19T20:41:27+00:00,2025-12-19T22:41:27+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T20-41-27Z.json,1766174400,2995.46,96,0.614,1.5063,7.7256,6.099,7.9293,8.1236,1.2249,-0.7768,7.1525,-0.7768,7.3468,2.4568,3.6907,1,1
ETH-USDT,2025-12-19T21:33:41+00:00,2025-12-19T23:33:41+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T21-33-41Z.json,1766178000,2982.5,96,0.6065,0.9139,5.4096,5.7665,7.0394,8.1589,1.1794,-1.2148,5.8246,-1.2148,6.9442,1.7912,3.121,1,1
ETH-USDT,2025-12-19T22:41:12+00:00,2025-12-20T00:41:12+02:00,2025-12-20,data/history/2025-12-20/2025-12-19T22-41-12Z.json,1766181600,2991.42,96,0.8258,1.2578,5.7237,5.5137,7.0184,8.1346,1.1395,-0.9129,6.1055,-0.9129,7.2217,1.8679,3.3166,1,1
ETH-USDT,2025-12-19T23:33:48+00:00,2025-12-20T01:33:48+02:00,2025-12-20,data/history/2025-12-20/2025-12-19T23-33-48Z.json,1766185200,2983.83,96,1.4929,0.6432,5.4905,5.3077,7.0363,8.1553,1.0769,-1.1696,5.8666,-1.1696,6.9857,1.3907,2.9454,1,1
ETH-USDT,2025-12-20T03:12:24+00:00,2025-12-20T05:12:24+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T03-12-24Z.json,1766199600,2983.56,96,0.1941,0.6423,2.562,5.3476,3.7318,8.156,0.8897,-1.1788,2.553,-1.1788,6.9772,0.6464,2.5088,1,1
ETH-USDT,2025-12-20T03:42:54+00:00,2025-12-20T05:42:54+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T03-42-54Z.json,1766199600,2992.1,96,0.4809,0.9303,2.8556,5.6491,3.7211,8.1327,0.9069,-0.89,2.8311,-0.89,7.2427,0.9223,2.796,1,1
ETH-USDT,2025-12-20T04:48:24+00:00,2025-12-20T06:48:24+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T04-48-24Z.json,1766203200,2984.98,96,-0.1068,0.6087,2.1662,5.1742,3.655,8.1521,0.8722,-1.1307,2.5243,-1.1307,7.0215,0.5967,2.4458,1,1
ETH-USDT,2025-12-20T05:41:10+00:00,2025-12-20T07:41:10+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T05-41-10Z.json,1766206800,2984.93,96,0.1816,1.5303,2.1288,5.6425,3.4604,8.1523,0.8279,-1.1324,2.328,-1.1324,7.0199,0.5083,2.328,1,1
ETH-USDT,2025-12-20T06:56:10+00:00,2025-12-20T08:56:10+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T06-56-10Z.json,1766210400,2980.45,96,0.1936,0.4852,1.0929,5.2694,2.7637,8.1645,0.7874,-1.2844,1.4793,-1.2844,6.8802,0.3175,2.0685,1,1
ETH-USDT,2025-12-20T07:32:19+00:00,2025-12-20T09:32:19+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T07-32-19Z.json,1766214000,2983.37,96,0.2386,-0.0663,1.0671,5.179,2.761,8.1565,0.7567,-1.1852,1.5757,-1.1852,6.9713,0.3708,2.0612,1,1
ETH-USDT,2025-12-20T08:48:53+00:00,2025-12-20T10:48:53+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T08-48-53Z.json,1766217600,2985.1,96,0.0821,-0.3525,1.1552,5.0455,2.7594,8.1518,0.7236,-1.1266,1.6328,-1.1266,7.0252,0.3835,2.0173,1,1
ETH-USDT,2025-12-20T09:34:18+00:00,2025-12-20T11:34:18+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T09-34-18Z.json,1766221200,2985.85,96,-0.1137,0.271,1.0272,4.6664,2.7587,8.1498,0.6811,-1.1012,1.6575,-1.1012,7.0486,0.3688,1.9478,1,1
ETH-USDT,2025-12-20T10:40:39+00:00,2025-12-20T12:40:39+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T10-40-39Z.json,1766224800,2975.97,96,-0.2768,-0.4083,0.7349,4.0705,2.7678,8.1768,0.656,-1.4368,1.331,-1.4368,6.74,0.0098,1.5282,1,1
ETH-USDT,2025-12-20T11:28:30+00:00,2025-12-20T13:28:30+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T11-28-30Z.json,1766228400,2988.02,96,0.2335,0.2853,0.7845,4.4989,2.7567,8.1439,0.6401,-1.0278,1.7289,-1.0278,7.1161,0.3776,1.8439,1,1
ETH-USDT,2025-12-20T13:20:24+00:00,2025-12-20T15:20:24+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T13-20-24Z.json,1766235600,2972.47,96,-0.3086,-0.1277,0.3691,0.2963,2.7711,8.1865,0.625,-1.5563,1.2148,-1.5563,6.6302,-0.2057,1.2235,1,1
ETH-USDT,2025-12-20T14:37:15+00:00,2025-12-20T16:37:15+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T14-37-15Z.json,1766239200,2976.56,96,-0.2196,-0.2042,-0.0208,0.8873,2.7673,8.1752,0.6093,-1.4167,1.3506,-1.4167,6.7585,-0.0781,1.3385,0,1
ETH-USDT,2025-12-20T15:34:19+00:00,2025-12-20T17:34:19+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T15-34-19Z.json,1766242800,2975.51,96,-0.2625,-0.4596,0.3707,0.3497,2.3841,8.1781,0.5971,-1.0684,1.3157,-1.4525,6.7256,-0.1336,1.2928,1,1
ETH-USDT,2025-12-20T16:44:50+00:00,2025-12-20T18:44:50+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T16-44-50Z.json,1766246400,2975.67,96,-0.1155,-0.2868,0.2949,1.073,2.2445,8.1777,0.5673,-0.9235,1.321,-1.4471,6.7306,-0.1429,1.2743,1,1
ETH-USDT,2025-12-20T17:33:55+00:00,2025-12-20T19:33:55+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T17-33-55Z.json,1766250000,2979.76,96,-0.2477,-0.0436,1.3544,4.7161,2.1861,8.1664,0.5433,-0.785,1.4011,-1.3078,6.8586,-0.0655,1.3149,1,1
ETH-USDT,2025-12-20T18:50:18+00:00,2025-12-20T20:50:18+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T18-50-18Z.json,1766253600,2975.37,96,-0.4667,-0.1855,0.3139,5.2059,1.2368,8.1785,0.5187,-0.9337,0.3032,-1.4573,6.7212,-0.2229,1.0616,1,1
ETH-USDT,2025-12-20T19:27:31+00:00,2025-12-20T21:27:31+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T19-27-31Z.json,1766257200,2977.21,96,-0.095,-0.1496,-0.2727,7.015,1.2075,8.0186,0.498,-0.8713,0.3362,-1.3946,6.624,-0.1533,0.9829,0,1
ETH-USDT,2025-12-20T20:37:19+00:00,2025-12-20T22:37:19+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T20-37-19Z.json,1766260800,2983.36,96,0.1117,0.0084,-0.4106,7.2904,0.9573,7.9615,0.4814,-0.4156,0.5417,-1.1856,6.7759,0.0689,1.0461,0,1
ETH-USDT,2025-12-20T21:31:42+00:00,2025-12-20T23:31:42+02:00,2025-12-20,data/history/2025-12-20/2025-12-20T21-31-42Z.json,1766264400,2983.0,96,0.1918,-0.0114,0.1753,5.4272,0.8971,7.0382,0.4567,-0.3674,0.5297,-1.1978,5.8404,0.0477,0.9237,1,1
ETH-USDT,2025-12-20T22:37:52+00:00,2025-12-21T00:37:52+02:00,2025-12-21,data/history/2025-12-21/2025-12-20T22-37-52Z.json,1766268000,2975.98,96,-0.0906,-0.1051,-0.4079,5.178,0.8992,7.0548,0.4449,-0.6042,0.295,-1.4365,5.6183,-0.165,0.5852,0,1
ETH-USDT,2025-12-20T23:32:16+00:00,2025-12-21T01:32:16+02:00,2025-12-21,data/history/2025-12-21/2025-12-20T23-32-16Z.json,1766271600,2976.07,96,-0.0578,-0.3713,-0.1158,5.2161,0.8992,7.0546,0.4248,-0.6011,0.298,-1.4334,5.6212,-0.1589,0.483,0,1
ETH-USDT,2025-12-21T03:36:37+00:00,2025-12-21T05:36:37+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T03-36-37Z.json,1766286000,2970.86,96,-0.2689,-0.216,-0.6152,2.1255,1.0839,3.7477,0.4224,-0.7712,0.3127,-1.6113,2.1364,-0.2823,-0.0368,0,1
ETH-USDT,2025-12-21T03:41:26+00:00,2025-12-21T05:41:26+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T03-41-26Z.json,1766286000,2972.02,96,-0.23,-0.177,-0.5764,2.1653,1.0834,3.7463,0.4222,-0.7318,0.3516,-1.5717,2.1746,-0.245,0.0014,0,1
ETH-USDT,2025-12-21T03:51:20+00:00,2025-12-21T05:51:20+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T03-51-20Z.json,1766286000,2973.05,96,-0.1954,-0.1424,-0.5419,2.2007,1.0831,3.745,0.4221,-0.6969,0.3861,-1.5365,2.2085,-0.2119,0.0353,0,1
ETH-USDT,2025-12-21T03:56:07+00:00,2025-12-21T05:56:07+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T03-56-07Z.json,1766286000,2972.71,96,-0.2068,-0.1538,-0.5533,2.189,1.0832,3.7454,0.4221,-0.7084,0.3747,-1.5481,2.1973,-0.2228,0.0241,0,1
ETH-USDT,2025-12-21T04:12:57+00:00,2025-12-21T06:12:57+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T04-12-57Z.json,1766289600,2976.9,96,-0.0128,-0.0598,-0.2456,1.8897,1.0817,3.6649,0.4055,-0.5667,0.515,-1.4052,2.2597,-0.0724,0.1262,0,1
ETH-USDT,2025-12-21T04:55:46+00:00,2025-12-21T06:55:46+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T04-55-46Z.json,1766289600,2975.38,96,-0.0638,-0.1108,-0.2966,1.8376,1.0822,3.6668,0.4078,-0.6181,0.4641,-1.457,2.2098,-0.1213,0.0761,0,1
ETH-USDT,2025-12-21T04:58:44+00:00,2025-12-21T06:58:44+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T04-58-44Z.json,1766289600,2975.26,96,-0.0678,-0.1148,-0.3006,1.8335,1.0823,3.6669,0.4078,-0.6221,0.4601,-1.461,2.2059,-0.1251,0.0722,0,1
ETH-USDT,2025-12-21T05:43:36+00:00,2025-12-21T07:43:36+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T05-43-36Z.json,1766293200,2974.53,96,-0.1142,-0.1095,-0.219,1.773,1.0825,3.4725,0.3894,-0.6468,0.4357,-1.4859,1.9865,-0.1405,0.0113,0,1
ETH-USDT,2025-12-21T06:56:51+00:00,2025-12-21T08:56:51+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T06-56-51Z.json,1766296800,2976.05,96,-0.1299,-0.0588,-0.1627,0.9436,1.082,2.7678,0.3759,-0.5954,0.4866,-1.4341,1.3336,-0.0813,0.0436,0,1
ETH-USDT,2025-12-21T07:34:19+00:00,2025-12-21T09:34:19+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T07-34-19Z.json,1766300400,2977.3,96,0.3272,-0.0279,-0.1466,0.8615,1.0815,2.7666,0.356,-0.5532,0.5283,-1.3915,1.3751,-0.0332,0.0678,0,1
ETH-USDT,2025-12-21T08:49:19+00:00,2025-12-21T10:49:19+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T08-49-19Z.json,1766304000,2990.89,96,0.8473,0.2091,0.2608,1.3514,1.2672,2.754,0.3906,-0.2869,0.9803,-0.9308,1.8232,0.4069,0.4939,1,1
ETH-USDT,2025-12-21T09:36:05+00:00,2025-12-21T11:36:05+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T09-36-05Z.json,1766307600,2999.83,96,0.9025,0.7036,0.5527,1.5003,1.3544,2.7458,0.403,-0.079,1.2754,-0.63,2.1158,0.682,0.7621,1,1
ETH-USDT,2025-12-21T10:42:24+00:00,2025-12-21T12:42:24+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T10-42-24Z.json,1766311200,2999.57,96,0.8167,0.7487,0.6868,1.5337,1.7316,2.7461,0.4339,-0.4647,1.2668,-0.6388,2.1073,0.6394,0.7189,1,1
ETH-USDT,2025-12-21T11:30:24+00:00,2025-12-21T13:30:24+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T11-30-24Z.json,1766314800,2998.1,96,0.8256,0.6773,0.3662,1.1245,1.7324,2.7474,0.4258,-0.514,1.2184,-0.6881,2.0593,0.5792,0.6483,1,1
ETH-USDT,2025-12-21T12:47:14+00:00,2025-12-21T14:47:14+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T12-47-14Z.json,1766318400,2987.36,96,0.3814,0.2497,-0.0656,1.0694,1.7387,2.7573,0.4521,-0.8754,0.8633,-1.0501,1.7072,0.2239,0.2667,0,1
ETH-USDT,2025-12-21T13:35:32+00:00,2025-12-21T15:35:32+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T13-35-32Z.json,1766322000,2956.43,96,-0.8249,-0.3761,-0.7923,-0.1725,2.2226,2.7861,0.5311,-1.9307,0.2919,-2.1073,0.6789,-0.7858,-0.7703,0,0
ETH-USDT,2025-12-21T14:39:31+00:00,2025-12-21T16:39:31+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T14-39-31Z.json,1766325600,2963.06,96,-0.9729,-0.091,-0.5695,-0.4743,2.3344,2.7799,0.5721,-1.7026,0.6318,-1.8788,0.9011,-0.5314,-0.5337,0,0
ETH-USDT,2025-12-21T15:34:34+00:00,2025-12-21T17:34:34+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T15-34-34Z.json,1766329200,2968.71,96,-1.1563,-0.1443,-0.2882,0.1413,2.33,2.5988,0.555,-1.5091,0.8209,-1.5091,1.0897,-0.3403,-0.3523,0,1
ETH-USDT,2025-12-21T16:46:08+00:00,2025-12-21T18:46:08+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T16-46-08Z.json,1766332800,2976.43,96,-0.6675,0.039,-0.0755,0.3205,2.3239,2.592,0.5654,-1.2458,1.0781,-1.2458,1.3462,-0.0865,-0.104,0,1
ETH-USDT,2025-12-21T17:34:39+00:00,2025-12-21T19:34:39+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T17-34-39Z.json,1766336400,2982.81,96,-0.4555,0.3114,0.1686,1.4582,2.319,2.5312,0.5607,-1.0292,1.2897,-1.0292,1.5019,0.1069,0.0732,1,1
ETH-USDT,2025-12-21T18:52:55+00:00,2025-12-21T20:52:55+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T18-52-55Z.json,1766340000,2984.03,96,-0.2264,0.2695,0.2092,0.6059,2.318,2.318,0.5649,-0.9879,1.3301,-0.9879,1.3301,0.1376,0.1008,1,1
ETH-USDT,2025-12-21T19:28:08+00:00,2025-12-21T21:28:08+02:00,2025-12-21,data/history/2025-12-21/2025-12-21T19-28-08Z.json,1766343600,2990.47,96,1.3571,0.317,0.4144,0.1715,2.313,2.313,0.5505,-0.7704,1.5426,-0.7704,1.5426,0.3303,0.3102,1,1
