asset,published_at_utc,published_at_local,date_local,history_file,entry_ts_utc,entry_close,n_candles_snapshot,ret_6h_pct,ret_12h_pct,ret_24h_pct,ret_48h_pct,range_24h_pct,range_48h_pct,atr14_pct,dist_from_24h_high_pct,dist_from_24h_low_pct,dist_from_48h_high_pct,dist_from_48h_low_pct,close_vs_sma_24_pct,close_vs_sma_48_pct,is_up_24h,is_up_48h,max_up_pct_24,max_down_pct_24,close_change_pct_24,range_pct_24,max_up_pct_48,max_down_pct_48,close_change_pct_48,range_pct_48,max_up_pct_168,max_down_pct_168,close_change_pct_168,range_pct_168,max_up_pct_336,max_down_pct_336,close_change_pct_336,range_pct_336,t_hit_up_0p5,t_hit_down_0p5,mdd_before_hit_up_0p5,t_hit_up_1,t_hit_down_1,mdd_before_hit_up_1,t_hit_up_2,t_hit_down_2,mdd_before_hit_up_2,t_hit_up_3,t_hit_down_3,mdd_before_hit_up_3,t_hit_up_5,t_hit_down_5,mdd_before_hit_up_5
ETH-USDT,2025-12-17T04:56:29+00:00,2025-12-17T06:56:29+02:00,2025-12-17,data/history/2025-12-17/2025-12-17T04-56-29Z.json,1765944000,2951.31,96,-0.3273,-0.4312,0.3966,-5.6517,1.2964,8.1581,1.0934,0.0874,1.3838,-6.7743,1.3838,-0.2643,-1.714,1,0,-0.6519,-4.8667,-3.7089,4.2147,-0.6109,-5.2492,-0.5984,4.6383,3.2772,-5.2492,0.2565,8.5264,3.2772,-5.2492,0.7437,8.5264,63,1,-5.2492,67,6,-5.2492,117,12,-5.2492,128,12,-5.2492,,40,
ETH-USDT,2025-12-17T05:44:54+00:00,2025-12-17T07:44:54+02:00,2025-12-17,data/history/2025-12-17/2025-12-17T05-44-54Z.json,1765947600,2937.6,96,-0.9442,-0.5693,0.3303,-5.9902,1.3024,8.1961,1.1097,-0.3789,0.9235,-7.2726,0.9235,-0.7411,-2.0434,1,0,-0.1882,-4.4227,-3.3851,4.2344,-0.1471,-4.807,-0.2553,4.6599,3.7592,-4.807,0.0684,8.5662,3.7592,-4.807,1.4498,8.5662,56,5,-4.807,63,11,-4.807,115,11,-4.807,120,13,-4.807,,,
ETH-USDT,2025-12-17T06:58:49+00:00,2025-12-17T08:58:49+02:00,2025-12-17,data/history/2025-12-17/2025-12-17T06-58-49Z.json,1765951200,2944.74,96,-0.5914,-0.7787,-0.2135,-6.3613,1.2993,8.1763,1.0457,-0.1355,1.1638,-7.0125,1.1638,-0.491,-1.6686,0,0,-0.4303,-4.6544,-3.7884,4.2241,-0.3892,-5.0378,0.1783,4.6486,3.5076,-5.0378,-0.2088,8.5454,3.5076,-5.0378,1.1543,8.5454,58,2,-5.0378,62,10,-5.0378,115,10,-5.0378,119,11,-5.0378,,38,
ETH-USDT,2025-12-17T07:40:16+00:00,2025-12-17T09:40:16+02:00,2025-12-17,data/history/2025-12-17/2025-12-17T07-40-16Z.json,1765954800,2954.0,96,-0.6748,-0.1204,0.1974,-5.9829,1.2952,8.1506,0.9986,0.1784,1.4736,-6.677,1.4736,-0.1863,-1.2303,1,0,-0.8321,-4.9533,-4.0206,4.1212,-0.2833,-5.3355,1.0278,5.0521,3.1831,-5.3355,-0.6415,8.5186,3.1831,-5.3355,0.7901,8.5186,61,1,-5.3355,77,1,-5.3355,114,9,-5.3355,125,9,-5.3355,,37,
ETH-USDT,2025-12-17T08:58:16+00:00,2025-12-17T10:58:16+02:00,2025-12-17,data/history/2025-12-17/2025-12-17T08-58-16Z.json,1765958400,2948.15,96,-0.5545,-0.5203,0.268,-6.2451,1.2978,8.1668,1.0041,-0.0197,1.2781,-6.8887,1.2781,-0.395,-1.2908,1,0,-0.6353,-4.7647,-3.2529,4.1294,-0.0855,-5.1476,0.5614,5.0622,3.3879,-5.1476,-0.2822,8.5355,3.3879,-5.1476,1.0766,8.5355,59,1,-5.1476,61,8,-5.1476,113,8,-5.1476,117,8,-5.1476,,36,
ETH-USDT,2025-12-17T09:50:17+00:00,2025-12-17T11:50:17+02:00,2025-12-17,data/history/2025-12-17/2025-12-17T09-50-17Z.json,1765962000,2933.29,96,-0.9676,-0.8354,-0.076,-7.2111,1.3043,8.2082,1.0099,-0.5264,0.778,-7.4302,0.778,-0.894,-1.6319,0,0,-0.1319,-4.2822,-2.6008,4.1503,0.4422,-4.6671,0.9344,5.1093,3.9116,-4.6671,-0.058,8.5788,3.9116,-4.6671,1.4199,8.5788,49,7,-4.6671,58,7,-4.6671,97,7,-4.6671,116,9,-4.6671,,,
ETH-USDT,2025-12-17T10:50:42+00:00,2025-12-17T12:50:42+02:00,2025-12-17,data/history/2025-12-17/2025-12-17T10-50-42Z.json,1765965600,2928.27,96,-0.7807,-1.1054,-1.2101,-7.8732,1.3066,8.1208,0.9996,-0.6987,0.6079,-7.513,0.6079,-1.0136,-1.6283,0,0,0.0393,-4.1181,-2.174,4.1574,0.7083,-4.5037,1.242,5.212,4.0898,-4.5037,0.2158,8.5935,4.0898,-4.5037,1.8588,8.5935,45,6,-4.5037,54,6,-4.5037,96,6,-4.5037,111,8,-4.5037,,,
ETH-USDT,2025-12-17T11:34:31+00:00,2025-12-17T13:34:31+02:00,2025-12-17,data/history/2025-12-17/2025-12-17T11-34-31Z.json,1765969200,2930.41,96,-0.2448,-1.1866,-1.0879,-7.3429,1.3056,8.1149,0.9535,-0.6252,0.6805,-7.4345,0.6805,-0.8962,-1.3962,0,0,-0.0338,-4.1882,-2.4126,4.1544,0.6866,-4.5734,1.3005,5.26,4.0138,-4.5734,0.2495,8.5872,4.0138,-4.5734,2.01,8.5872,44,5,-4.5734,53,5,-4.5734,95,5,-4.5734,110,7,-4.5734,,,
ETH-USDT,2025-12-17T13:45:56+00:00,2025-12-17T15:45:56+02:00,2025-12-17,data/history/2025-12-17/2025-12-17T13-45-56Z.json,1765976400,2940.53,96,-0.456,-1.1277,-1.4168,-6.8492,1.0019,4.0676,0.8946,-0.2789,0.723,-3.0454,1.0223,-0.4601,-0.7524,0,0,-0.3778,-4.5179,1.1008,4.1401,0.4404,-4.9018,0.941,5.3422,3.6558,-4.9018,-0.1092,8.5576,3.6558,-4.9018,1.629,8.5576,51,3,-4.9018,55,3,-4.9018,107,3,-4.9018,112,4,-4.9018,,,
ETH-USDT,2025-12-17T14:52:27+00:00,2025-12-17T16:52:27+02:00,2025-12-17,data/history/2025-12-17/2025-12-17T14-52-27Z.json,1765980000,2950.49,96,0.0794,-0.4756,-0.3348,-6.242,0.9985,2.5636,0.9921,0.0597,1.0581,-1.2073,1.3564,-0.1279,-0.288,0,0,-0.7141,-4.8402,1.4177,4.1261,0.1013,-5.2229,1.4798,5.3242,3.3059,-5.2229,-0.4725,8.5288,3.3059,-5.2229,2.6233,8.5288,53,1,-5.2229,55,2,-5.2229,107,2,-5.2229,118,2,-5.2229,,30,
ETH-USDT,2025-12-17T15:47:15+00:00,2025-12-17T17:47:15+02:00,2025-12-17,data/history/2025-12-17/2025-12-17T15-47-15Z.json,1765983600,3030.71,96,3.3212,2.3214,1.8459,-0.9718,0.972,1.8454,1.0548,2.705,3.677,2.1219,3.9674,2.4417,2.4113,1,0,-3.2148,-7.359,-1.0974,4.1442,-2.5235,-7.7315,-0.3953,5.208,0.5715,-7.7315,-3.5632,8.303,0.5715,-7.7315,-1.204,8.303,118,1,-7.7315,,1,,,1,,,1,,,1,
ETH-USDT,2025-12-17T16:58:56+00:00,2025-12-17T18:58:56+02:00,2025-12-17,data/history/2025-12-17/2025-12-17T16-58-56Z.json,1765987200,2925.51,96,-0.0943,-0.8742,-1.3016,-3.0556,3.0846,3.1089,1.5738,-0.7937,2.2909,-0.818,2.2909,-1.0604,-1.0793,0,0,0.2656,-4.0277,1.437,4.2933,1.2302,-4.4136,2.7958,5.6438,4.188,-4.4136,0.7985,8.6016,4.188,-4.4136,2.4638,8.6016,39,1,-4.4136,48,1,-4.4136,68,1,-4.4136,105,2,-4.4136,,,
ETH-USDT,2025-12-17T17:47:11+00:00,2025-12-17T19:47:11+02:00,2025-12-17,data/history/2025-12-17/2025-12-17T17-47-11Z.json,1765990800,2879.12,96,-1.8728,-1.9907,-2.5487,-3.8184,3.3979,3.4226,1.6922,-2.4178,0.9802,-2.4424,0.9802,-2.5259,-2.5694,0,0,1.8811,-2.4813,2.2642,4.3624,2.8613,-2.8734,3.9731,5.7347,5.8667,-2.8734,2.6119,8.7402,5.8667,-2.8734,3.5209,8.7402,21,1,-2.4813,21,1,-2.4813,38,1,-2.8734,50,,-2.8734,108,,-2.8734
ETH-USDT,2025-12-17T18:59:09+00:00,2025-12-17T20:59:09+02:00,2025-12-17,data/history/2025-12-17/2025-12-17T18-59-09Z.json,1765994400,2862.42,96,-2.4995,-2.7955,-3.5524,-2.7545,4.8169,4.8417,1.7628,-3.0153,1.8016,-3.0401,1.8016,-2.9469,-3.0792,0,0,2.4755,-1.9124,0.1977,4.3879,3.4614,-2.3068,4.0274,5.7682,6.4844,-2.3068,2.8794,8.7912,6.4844,-2.3068,4.3205,8.7912,20,1,-1.9124,20,1,-1.9124,20,26,-1.9124,40,,-2.3068,103,,-2.3068
ETH-USDT,2025-12-17T19:32:18+00:00,2025-12-17T21:32:18+02:00,2025-12-17,data/history/2025-12-17/2025-12-17T19-32-18Z.json,1765998000,2818.44,96,-4.5881,-4.589,-4.7039,-4.9343,5.0045,5.0297,1.8435,-4.6228,0.3818,-4.648,0.3818,-4.2499,-4.4697,0,0,4.0746,-0.1086,0.5106,4.1832,5.2479,-0.7823,6.1083,6.0303,8.146,-0.7823,4.495,8.9283,8.146,-0.7823,5.7954,8.9283,14,25,-0.1086,15,,-0.1086,19,,-0.1086,19,,-0.1086,45,,-0.7823
ETH-USDT,2025-12-17T20:44:20+00:00,2025-12-17T22:44:20+02:00,2025-12-17,data/history/2025-12-17/2025-12-17T20-44-20Z.json,1766001600,2834.45,96,-5.407,-3.8567,-4.3569,-3.8126,4.7688,4.7939,1.743,-4.0318,0.737,-4.0569,0.737,-3.5341,-3.853,0,0,3.4867,-1.3428,-0.7204,4.8295,5.0408,-1.3428,5.9518,6.3836,7.5351,-1.3428,4.1701,8.8779,7.5351,-1.3428,4.9932,8.8779,14,1,-0.6728,17,24,-0.6728,18,,-0.6728,18,,-0.6728,48,,-1.3428
ETH-USDT,2025-12-17T21:37:59+00:00,2025-12-17T23:37:59+02:00,2025-12-17,data/history/2025-12-17/2025-12-17T21-37-59Z.json,1766005200,2831.11,96,-6.5859,-3.4835,-4.2897,-3.9524,4.7745,4.7995,1.6778,-4.1546,0.6199,-4.1796,0.6199,-3.4741,-3.8872,0,0,3.6088,-1.2264,-0.1974,4.8352,5.27,-1.2264,5.8157,6.4964,7.662,-1.2264,4.1832,8.8884,7.662,-1.2264,5.3495,8.8884,13,23,-0.261,16,23,-0.261,17,,-0.261,17,,-0.261,47,,-1.2264
ETH-USDT,2025-12-17T22:41:44+00:00,2025-12-18T00:41:44+02:00,2025-12-18,data/history/2025-12-18/2025-12-17T22-41-44Z.json,1766008800,2837.57,96,-3.006,-3.0974,-4.1685,-3.8982,4.7636,4.7886,1.5988,-3.9174,0.8461,-3.9425,0.8461,-3.0839,-3.5894,0,0,3.373,-1.4512,0.0391,4.8242,5.0304,-1.4512,5.4702,6.4816,7.4169,-1.4512,4.4179,8.8682,7.4169,-1.4512,5.1678,8.8682,14,22,-0.4881,15,22,-0.4881,16,,-0.4881,16,,-0.4881,47,,-1.4512
ETH-USDT,2025-12-17T23:34:15+00:00,2025-12-18T01:34:15+02:00,2025-12-18,data/history/2025-12-18/2025-12-17T23-34-15Z.json,1766012400,2836.04,96,-1.4963,-3.3411,-4.3688,-4.4963,4.7662,4.7662,1.5338,-3.9735,0.7927,-3.9735,0.7927,-2.9573,-3.5502,0,0,3.4287,-1.3981,-0.0839,4.8268,5.1413,-1.3981,5.3783,6.5394,7.4749,-1.3981,4.3846,8.8729,7.4749,-1.3981,4.9717,8.8729,12,21,-0.3184,14,21,-0.3184,15,,-0.3184,15,,-0.3184,46,,-1.3981
ETH-USDT,2025-12-18T03:36:44+00:00,2025-12-18T05:36:44+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T03-36-44Z.json,1766026800,2838.4,96,0.2575,-6.3454,-4.1712,-3.8013,4.1752,4.7622,1.2941,-3.3001,0.8751,-3.887,0.8751,-2.178,-3.1303,0,0,3.3427,-1.4801,3.4054,4.8228,5.0821,-1.4801,5.1941,6.5621,7.3855,-1.4801,4.0403,8.8656,7.3855,-1.4801,5.2036,8.8656,9,17,-0.4013,10,17,-0.4013,11,,-0.4013,12,,-0.4013,44,,-1.4801
ETH-USDT,2025-12-18T04:58:35+00:00,2025-12-18T06:58:35+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T04-58-35Z.json,1766030400,2841.85,96,0.1508,-2.8597,-3.7089,-3.3269,4.1702,4.7564,1.2173,-3.1747,0.9955,-3.7609,0.9955,-1.9049,-2.945,0,0,3.2173,-1.5997,3.2303,4.8169,4.9545,-1.5997,5.2452,6.5542,7.2551,-1.5997,3.7423,8.8548,7.2551,-1.5997,4.8954,8.8548,9,1,-0.5222,9,16,-0.5222,10,,-0.5222,11,,-0.5222,56,,-1.5997
ETH-USDT,2025-12-18T05:48:14+00:00,2025-12-18T07:48:14+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T05-48-14Z.json,1766034000,2838.16,96,0.0748,-1.4227,-3.3851,-3.066,4.1756,4.7626,1.1803,-3.3088,0.8668,-3.8958,0.8668,-1.892,-3.0091,0,0,3.3515,-1.4717,3.2394,4.8232,5.091,-1.4717,5.3394,6.5627,7.3946,-1.4717,3.7552,8.8663,7.3946,-1.4717,5.1301,8.8663,7,15,-0.2431,8,15,-0.2431,9,,-0.2431,10,,-0.2431,40,,-1.4717
ETH-USDT,2025-12-18T07:40:36+00:00,2025-12-18T09:40:36+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T07-40-36Z.json,1766041200,2839.22,96,0.104,0.6213,-3.8856,-3.6958,3.8563,4.7608,1.0618,-2.9526,0.9038,-3.857,0.9038,-1.5343,-2.8159,0,0,3.7479,-1.5085,5.112,5.2564,5.0517,-1.5085,5.1662,6.5603,7.3545,-1.5085,3.6633,8.863,7.3545,-1.5085,4.8915,8.863,5,12,0.0,6,13,0.0,7,,0.0,8,,0.0,40,,-1.5085
ETH-USDT,2025-12-18T08:58:28+00:00,2025-12-18T10:58:28+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T08-58-28Z.json,1766044800,2852.25,96,0.1531,0.628,-3.2529,-2.9936,3.7058,4.7391,0.9998,-2.3494,1.3565,-3.3826,1.3565,-0.9452,-2.3086,0,0,3.2739,-1.9585,3.9425,5.2324,4.5718,-1.9585,4.8292,6.5303,6.8641,-1.9585,3.3163,8.8225,6.8641,-1.9585,4.5788,8.8225,5,10,0.0,6,12,0.0,6,,0.0,23,,-1.9585,88,,-1.9585
ETH-USDT,2025-12-18T09:52:14+00:00,2025-12-18T11:52:14+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T09-52-14Z.json,1766048400,2857.0,96,0.6553,0.9145,-2.6008,-2.6748,3.6997,4.7312,0.9708,-2.1792,1.5205,-3.2107,1.5205,-0.6705,-2.0911,0,0,3.1243,-2.1215,3.6297,5.2457,4.398,-2.1215,4.5341,6.5194,6.6864,-2.1215,2.602,8.8078,6.6864,-2.1215,4.5667,8.8078,5,9,-0.0263,5,9,-0.0263,5,11,-0.0263,22,,-2.1215,87,,-2.1215
ETH-USDT,2025-12-18T10:49:51+00:00,2025-12-18T12:49:51+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T10-49-51Z.json,1766052000,2864.61,96,0.8009,0.9529,-2.174,-3.3578,3.6899,4.7186,0.9188,-1.9078,1.7821,-2.9365,1.7821,-0.3147,-1.7608,0,0,2.9463,-2.3815,3.4919,5.3278,4.1206,-2.3815,4.1527,6.5021,6.403,-2.3815,2.2397,8.7844,6.403,-2.3815,4.225,8.7844,4,7,-0.2918,4,8,-0.2918,4,10,-0.2918,27,,-2.3815,87,,-2.3815
ETH-USDT,2025-12-18T11:33:07+00:00,2025-12-18T13:33:07+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T11-33-07Z.json,1766055600,2859.71,96,0.7593,0.8346,-2.5344,-3.4743,3.6962,4.7267,0.8896,-2.0824,1.6138,-3.1129,1.6138,-0.3778,-1.8566,0,0,3.1758,-2.2142,3.8049,5.3901,4.299,-2.2142,4.5742,6.5132,6.5853,-2.2142,2.402,8.7995,6.5853,-2.2142,4.6596,8.7995,3,6,0.0,3,7,0.0,3,9,0.0,20,,-2.2142,86,,-2.2142
ETH-USDT,2025-12-18T13:50:44+00:00,2025-12-18T15:50:44+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T13-50-44Z.json,1766062800,2972.9,96,4.7083,4.8172,0.6408,-0.3316,2.7223,4.5467,0.9757,2.6375,5.3597,0.813,5.3597,3.6281,2.1002,1,0,-0.6532,-5.9373,-0.1581,5.2841,0.4602,-5.9373,0.6394,6.3975,2.5272,-5.9373,-1.3489,8.4645,2.5272,-5.9373,0.4965,8.4645,69,1,-5.9373,84,1,-5.9373,88,4,-5.9373,,4,,,7,
ETH-USDT,2025-12-18T14:50:42+00:00,2025-12-18T16:50:42+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T14-50-42Z.json,1766066400,2992.32,96,4.9109,5.0715,-0.1385,1.0782,3.662,4.5172,1.0353,2.3119,5.974,1.4567,5.974,4.3015,2.7389,0,1,-1.298,-6.5478,0.0612,5.2498,-0.1918,-6.5478,-0.41,6.3559,1.8618,-6.5478,-1.7926,8.4095,1.8618,-6.5478,-0.262,8.4095,83,2,-6.5478,87,2,-6.5478,,3,,,3,,,4,
ETH-USDT,2025-12-18T15:44:18+00:00,2025-12-18T17:44:18+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T15-44-18Z.json,1766070000,2997.45,96,4.8998,5.6035,-1.0974,0.7282,3.9941,4.5095,1.1005,2.1408,6.1349,1.6254,6.1349,4.5308,2.8991,0,1,-1.4419,-6.7077,0.7099,5.2658,-0.3626,-6.7077,-0.5748,6.3451,1.6874,-6.7077,-0.9428,8.3951,1.6874,-6.7077,-0.3366,8.3951,82,1,-6.7077,86,1,-6.7077,,2,,,2,,,2,
ETH-USDT,2025-12-18T16:59:19+00:00,2025-12-18T18:59:19+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T16-59-19Z.json,1766073600,2967.55,96,3.5935,4.4232,1.437,0.1167,4.0343,4.5549,1.1963,1.1548,5.1891,0.6342,5.1891,3.4249,1.8701,1,1,-0.2039,-5.7677,1.3395,5.5638,0.6413,-5.7677,0.4071,6.409,2.712,-5.7677,-0.003,8.4797,2.712,-5.7677,0.7889,8.4797,35,1,-5.7677,80,1,-5.7677,85,1,-5.7677,,1,,,4,
ETH-USDT,2025-12-18T17:49:04+00:00,2025-12-18T19:49:04+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T17-49-04Z.json,1766077200,2944.31,96,2.9583,3.7401,2.2642,-0.3422,4.0661,4.5909,1.5329,0.3746,4.4408,-0.1501,4.4408,2.5179,1.0796,1,0,0.5838,-5.0239,1.671,5.6078,1.4357,-5.0239,1.256,6.4596,3.5227,-5.0239,0.2625,8.5467,3.5227,-5.0239,2.0361,8.5467,23,1,-5.0239,27,1,-5.0239,80,1,-5.0239,84,1,-5.0239,,3,
ETH-USDT,2025-12-18T18:59:07+00:00,2025-12-18T20:59:07+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T18-59-07Z.json,1766080800,2868.08,96,-0.2459,1.2318,0.1977,-3.3617,3.9535,4.7129,1.7732,-2.2733,1.6802,-2.812,1.9009,-0.1445,-1.4671,1,0,3.2572,-2.4996,3.8221,5.7568,4.1317,-2.4996,3.9044,6.6313,6.2742,-2.4996,3.3821,8.7738,6.2742,-2.4996,4.3381,8.7738,10,1,-2.4996,10,1,-2.4996,13,2,-2.4996,21,,-2.4996,79,,-2.4996
ETH-USDT,2025-12-18T19:28:36+00:00,2025-12-18T21:28:36+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T19-28-36Z.json,1766084400,2832.83,96,-4.9191,-0.2251,0.3948,-4.2173,4.0027,4.7716,1.8188,-3.5459,0.4568,-4.0913,0.6802,-1.3877,-2.5911,1,0,4.7133,-1.2863,5.5693,5.9997,5.4274,-1.2863,5.2322,6.7138,7.5966,-1.2863,4.4535,8.883,7.5966,-1.2863,5.5665,8.883,9,1,-1.2863,9,1,-1.2863,9,,-1.2863,12,,-1.2863,25,,-1.2863
ETH-USDT,2025-12-18T20:38:21+00:00,2025-12-18T22:38:21+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T20-38-21Z.json,1766088000,2814.03,96,-5.9583,-1.34,-0.7204,-5.0459,5.3741,5.9232,1.9108,-4.2377,1.1364,-4.7867,1.1364,-2.0132,-3.1338,0,0,5.8031,0.2516,6.7206,5.5515,6.1318,0.2516,6.0962,5.8802,8.3155,0.2516,5.0668,8.0639,8.3155,0.2516,6.5067,8.0639,7,,0.0,8,,0.0,8,,0.0,8,,0.0,20,,0.0
ETH-USDT,2025-12-18T21:30:36+00:00,2025-12-18T23:30:36+02:00,2025-12-18,data/history/2025-12-18/2025-12-18T21-30-36Z.json,1766091600,2825.52,96,-5.7359,-1.1171,-0.1974,-4.4787,5.4022,5.949,1.85,-3.8138,1.5884,-4.3606,1.5884,-1.6051,-2.6458,0,0,5.4783,-0.1561,6.0251,5.6344,5.7002,-0.1561,5.6775,5.8563,7.875,-0.1561,4.5255,8.0311,7.875,-0.1561,5.9331,8.0311,7,,-0.1561,7,,-0.1561,7,,-0.1561,9,,-0.1561,23,,-0.1561
ETH-USDT,2025-12-18T22:41:40+00:00,2025-12-19T00:41:40+02:00,2025-12-19,data/history/2025-12-19/2025-12-18T22-41-40Z.json,1766095200,2838.68,96,-4.3426,-0.9052,0.0391,-4.131,5.3771,5.9214,1.7501,-3.3325,2.0446,-3.8768,2.0446,-1.1575,-2.1108,1,0,4.9893,-0.6189,5.4289,5.6082,5.2102,-0.6189,4.9646,5.8291,7.3749,-0.6189,3.8585,7.9939,7.3749,-0.6189,5.4818,7.9939,6,3,-0.6189,6,,-0.6189,6,,-0.6189,9,,-0.6189,25,,-0.6189
ETH-USDT,2025-12-18T23:34:29+00:00,2025-12-19T01:34:29+02:00,2025-12-19,data/history/2025-12-19/2025-12-18T23-34-29Z.json,1766098800,2833.66,96,-3.7581,-0.9109,-0.0839,-4.449,5.3867,5.9319,1.6624,-3.5156,1.8711,-4.0608,1.8711,-1.3288,-2.1912,0,0,5.2296,-0.4429,5.4668,5.6725,5.3966,-0.4429,5.1216,5.8394,7.5651,-0.4429,3.2859,8.008,7.5651,-0.4429,6.1151,8.008,5,,-0.4429,5,,-0.4429,5,,-0.4429,8,,-0.4429,21,,-0.4429
ETH-USDT,2025-12-19T03:52:43+00:00,2025-12-19T05:52:43+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T03-52-43Z.json,1766113200,2935.06,96,3.645,-2.0814,3.4054,-0.9078,5.2006,5.2006,1.5528,0.0606,5.2612,0.0606,5.2612,2.0713,1.6102,1,0,1.6214,-0.4974,1.7298,2.1189,1.7553,-0.4974,1.3853,2.2528,3.849,-1.063,1.4177,4.912,3.849,-1.063,3.4088,4.912,8,131,-0.4974,16,164,-0.4974,55,,-0.4974,74,,-0.4974,,,
ETH-USDT,2025-12-19T04:59:06+00:00,2025-12-19T06:59:06+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T04-59-06Z.json,1766116800,2933.65,96,3.3456,-1.1424,3.2303,-0.5984,5.2031,5.2031,1.4742,0.0126,5.2157,0.0126,5.2157,1.8867,1.5743,1,0,1.6703,-0.4496,1.9518,2.1199,1.8042,-0.4496,1.4995,2.2538,3.8989,-1.0155,1.4095,4.9144,3.8989,-1.0155,3.0955,4.9144,6,130,-0.4496,15,163,-0.4496,54,,-0.4496,73,,-0.4496,,,
ETH-USDT,2025-12-19T05:45:10+00:00,2025-12-19T07:45:10+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T05-45-10Z.json,1766120400,2930.1,96,3.4034,-0.4826,3.2394,-0.2553,5.2094,5.2094,1.4293,-0.1085,5.1008,-0.1085,5.1008,1.6282,1.4569,1,0,1.7935,0.4938,2.0341,1.2996,1.9276,0.4938,1.6522,1.4337,4.0248,-0.8955,1.487,4.9203,4.0248,-0.8955,3.0197,4.9203,2,129,0.0,11,,0.0,53,,0.0,68,,0.0,,,
ETH-USDT,2025-12-19T06:59:13+00:00,2025-12-19T08:59:13+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T06-59-13Z.json,1766124000,2949.99,96,3.8316,2.8559,4.1229,0.1783,5.1743,5.1743,1.354,0.5664,5.7407,0.5664,5.7407,2.1456,2.1417,1,1,1.1071,0.0624,1.2017,1.0447,1.2403,0.0624,0.9481,1.178,3.3234,-1.5637,1.0966,4.8871,3.3234,-1.5637,3.0292,4.8871,13,104,0.0,15,128,0.0,67,,0.0,71,,0.0,,,
ETH-USDT,2025-12-19T07:39:40+00:00,2025-12-19T09:39:40+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T07-39-40Z.json,1766127600,2984.36,96,5.3316,5.3491,5.112,1.0278,5.5285,5.5285,1.2612,1.2978,6.8263,1.2978,6.8263,3.1198,3.3092,1,1,-0.0573,-1.09,0.0516,1.0327,0.0744,-1.09,-0.1974,1.1644,2.1335,-2.6974,-0.2366,4.8309,2.1335,-2.6974,1.6107,4.8309,65,1,-1.09,66,1,-1.09,78,104,-1.09,,,,,,
ETH-USDT,2025-12-19T08:57:27+00:00,2025-12-19T10:57:27+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T08-57-27Z.json,1766131200,2964.7,96,4.3607,5.3542,3.9425,0.5614,5.5651,5.5651,1.2908,0.6432,6.2084,0.6432,6.2084,2.2749,2.6163,1,1,0.6055,-0.4341,0.853,1.0396,0.738,-0.4341,1.1728,1.1721,2.8107,-2.0521,0.2439,4.8629,2.8107,-2.0521,2.2026,4.8629,13,101,-0.4341,64,102,-0.4341,69,159,-0.4341,,,,,,
ETH-USDT,2025-12-19T09:47:02+00:00,2025-12-19T11:47:02+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T09-47-02Z.json,1766134800,2960.7,96,0.8736,4.5504,3.6137,0.9344,5.5939,5.5939,1.245,0.4877,6.0817,0.4877,6.0817,1.9855,2.4576,1,1,0.7414,-0.2172,0.8728,0.9586,0.8741,-0.2172,1.4017,1.0913,2.9496,-1.9198,0.3492,4.8695,2.9496,-1.9198,2.9642,4.8695,11,100,-0.2172,49,102,-0.2172,67,,-0.2172,,,,,,
ETH-USDT,2025-12-19T10:48:38+00:00,2025-12-19T12:48:38+02:00,2025-12-19,data/history/2025-12-19/2025-12-19T10-48-38Z.json,1766138400,2964.64,96,1.0564,4.4373,3.4919,1.242,5.6793,5.6793,1.1828,0.5272,6.2065,0.5272,6.2065,1.9748,2.5671,1,1,0.6075,-0.2999,0.6385,0.9074,0.9937,-0.2999,1.4818,1.2936,2.8128,-2.0502,0.3248,4.863,2.8128,-2.0502,3.5252,4.863,11,99,-0.2999,62,100,-0.2999,67,157,-0.2999,,,,,,
